['Q309_R9_C1', 'Q309_R9_C2', 'Q309_R9_C3', 'Q309_R9_C4']	0.007023973918212732
['Q309_R9_C1', 'Q309_R9_C2', 'Q309_R9_C3', 'Q309_R9_C4', 'Q309_R9_C5']	0.1598649095181897
['Q309_R9_C1', 'Q309_R9_C2', 'Q309_R9_C3', 'Q309_R9_C4', 'Q309_R9_C5', 'Q309_R9_C9']	0
['Q309_R29_C1']	0.29091377842925537
['Q312_R42_C2']	0.04811030377273184
['Q315_R36_C10']	0.023255813953488372
['Q319_R40_C1']	0
['Q319_R40_C1', 'Q319_R40_C3']	0
['Q319_R40_C1', 'Q319_R40_C3', 'Q319_R40_C8']	0.09523809523809525
['Q321_R17_C2']	0
['Q321_R17_C2', 'Q321_R17_C4']	0
['Q321_R17_C2', 'Q321_R17_C4', 'Q321_R17_C5']	0
['Q326_R25_C2']	0.033898305084745756
['Q326_R25_C2', 'Q326_R25_C3']	0.1222445271377573
['Q326_R25_C2', 'Q326_R25_C3', 'Q326_R25_C4']	0.1388888888888889
['Q326_R25_C2', 'Q326_R25_C3', 'Q326_R25_C4', 'Q326_R25_C5']	0.08461635627668554
['Q326_R25_C2', 'Q326_R25_C3', 'Q326_R25_C4', 'Q326_R25_C5', 'Q326_R25_C7']	0.05309734513274337
['Q327_R78_C4']	0
['Q328_R23_C1']	0.031597451290858135
['Q328_R23_C1', 'Q328_R23_C2']	0
['Q328_R23_C1', 'Q328_R23_C2', 'Q328_R23_C3']	0
['Q328_R23_C1', 'Q328_R23_C2', 'Q328_R23_C3', 'Q328_R23_C4']	0
['Q330_R8_C1']	0
['Q330_R8_C1', 'Q330_R8_C2']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5']	0.0625
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5', 'Q330_R8_C6']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5', 'Q330_R8_C6', 'Q330_R8_C7']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5', 'Q330_R8_C6', 'Q330_R8_C7', 'Q330_R8_C8']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5', 'Q330_R8_C6', 'Q330_R8_C7', 'Q330_R8_C8', 'Q330_R8_C9']	0
['Q330_R8_C1', 'Q330_R8_C2', 'Q330_R8_C3', 'Q330_R8_C4', 'Q330_R8_C5', 'Q330_R8_C6', 'Q330_R8_C7', 'Q330_R8_C8', 'Q330_R8_C9', 'Q330_R8_C10']	0
['Q332_R2_C1']	0.021599422036060908
['Q332_R2_C1', 'Q332_R2_C3']	0.0007395727432965865
['Q332_R2_C1', 'Q332_R2_C3', 'Q332_R2_C4']	0.02938334366316693
['Q332_R2_C1', 'Q332_R2_C3', 'Q332_R2_C4', 'Q332_R2_C5']	0.06976744186046512
['Q332_R2_C1', 'Q332_R2_C3', 'Q332_R2_C4', 'Q332_R2_C5', 'Q332_R2_C6']	0.01448116195420376
['Q332_R2_C1', 'Q332_R2_C3', 'Q332_R2_C4', 'Q332_R2_C5', 'Q332_R2_C6', 'Q332_R2_C8']	0
['Q332_R26_C8']	0
['Q332_R26_C8', 'Q332_R26_C10']	0
['Q334_R1_C1']	0.1023616157962556
['Q334_R1_C1', 'Q334_R1_C2']	0.03460456303167608
['Q334_R1_C1', 'Q334_R1_C2', 'Q334_R1_C3']	0.04036777746410991
['Q336_R24_C1']	0
['Q336_R24_C1', 'Q336_R24_C2']	0
['Q336_R24_C1', 'Q336_R24_C2', 'Q336_R24_C6']	0
['Q336_R24_C1', 'Q336_R24_C2', 'Q336_R24_C6', 'Q336_R24_C7']	0
['Q336_R24_C1', 'Q336_R24_C2', 'Q336_R24_C6', 'Q336_R24_C7', 'Q336_R24_C8']	0.029288570901747406
['Q336_R24_C1', 'Q336_R24_C2', 'Q336_R24_C6', 'Q336_R24_C7', 'Q336_R24_C8', 'Q336_R24_C10']	0.09523809523809525
['Q338_R2_C1']	0
['Q338_R2_C1', 'Q338_R2_C2']	0
['Q338_R2_C1', 'Q338_R2_C2', 'Q338_R2_C3']	0.00040588612725914685
['Q338_R2_C1', 'Q338_R2_C2', 'Q338_R2_C3', 'Q338_R2_C5']	0
['Q338_R2_C1', 'Q338_R2_C2', 'Q338_R2_C3', 'Q338_R2_C5', 'Q338_R2_C6']	0.007549345855579625
['Q338_R30_C8']	0.19047619047619047
['Q338_R42_C1']	0
['Q338_R42_C1', 'Q338_R42_C4']	0
['Q340_R9_C2']	0
['Q340_R27_C3']	0.11111111111111109
['Q340_R88_C3']	0.019169370855616062
['Q340_R88_C3', 'Q340_R88_C4']	0
['Q340_R88_C3', 'Q340_R88_C4', 'Q340_R88_C5']	0
['Q340_R88_C3', 'Q340_R88_C4', 'Q340_R88_C5', 'Q340_R88_C10']	0
['Q344_R1_C5']	0
['Q345_R14_C1']	0
['Q345_R14_C1', 'Q345_R14_C3']	0.08067401742967989
['Q345_R14_C1', 'Q345_R14_C3', 'Q345_R14_C5']	0.08695652173913045
['Q347_R25_C1']	0
['Q347_R25_C1', 'Q347_R25_C2']	0
['Q347_R25_C1', 'Q347_R25_C2', 'Q347_R25_C5']	0
['Q347_R25_C1', 'Q347_R25_C2', 'Q347_R25_C5', 'Q347_R25_C7']	0
['Q348_R53_C9']	0.08067401742967989
['Q351_R5_C8']	0
['Q351_R5_C8', 'Q351_R5_C9']	0
['Q351_R27_C4']	0
['Q351_R27_C4', 'Q351_R27_C6']	0
['Q351_R27_C4', 'Q351_R27_C6', 'Q351_R27_C7']	0.07793883945810896
['Q351_R27_C4', 'Q351_R27_C6', 'Q351_R27_C7', 'Q351_R27_C8']	0
['Q351_R27_C4', 'Q351_R27_C6', 'Q351_R27_C7', 'Q351_R27_C8', 'Q351_R27_C9']	0
['Q355_R3_C1']	0.037037037037037035
['Q355_R3_C1', 'Q355_R3_C3']	0.002245982333028489
['Q355_R3_C1', 'Q355_R3_C3', 'Q355_R3_C8']	0.054582050205198795
['Q356_R53_C6']	0.07999999999999999
['Q358_R40_C1']	0
['Q358_R40_C1', 'Q358_R40_C2']	0
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3']	0
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3', 'Q358_R40_C4']	0.054054054054054064
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3', 'Q358_R40_C4', 'Q358_R40_C6']	0.04997660981250929
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3', 'Q358_R40_C4', 'Q358_R40_C6', 'Q358_R40_C7']	0.031604949475593315
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3', 'Q358_R40_C4', 'Q358_R40_C6', 'Q358_R40_C7', 'Q358_R40_C8']	0.018181818181818177
['Q358_R40_C1', 'Q358_R40_C2', 'Q358_R40_C3', 'Q358_R40_C4', 'Q358_R40_C6', 'Q358_R40_C7', 'Q358_R40_C8', 'Q358_R40_C10']	0.15789473684210523
['Q359_R13_C2']	0
['Q359_R13_C2', 'Q359_R13_C4']	0.041666666666666664
['Q359_R13_C2', 'Q359_R13_C4', 'Q359_R13_C6']	0
['Q359_R13_C2', 'Q359_R13_C4', 'Q359_R13_C6', 'Q359_R13_C10']	0
['Q361_R56_C3']	0
['Q361_R56_C3', 'Q361_R56_C10']	0
['Q362_R13_C1']	0
['Q362_R13_C1', 'Q362_R13_C2']	0.03837962908027552
['Q362_R13_C1', 'Q362_R13_C2', 'Q362_R13_C4']	0.029858242066679905
['Q363_R58_C1']	0
['Q363_R58_C1', 'Q363_R58_C2']	0.01831563888873418
['Q363_R58_C1', 'Q363_R58_C2', 'Q363_R58_C3']	0
['Q363_R58_C1', 'Q363_R58_C2', 'Q363_R58_C3', 'Q363_R58_C5']	0.17113903967753066
['Q363_R58_C1', 'Q363_R58_C2', 'Q363_R58_C3', 'Q363_R58_C5', 'Q363_R58_C6']	0.030303030303030304
['Q363_R58_C1', 'Q363_R58_C2', 'Q363_R58_C3', 'Q363_R58_C5', 'Q363_R58_C6', 'Q363_R58_C8']	0.12000000000000001
['Q363_R58_C1', 'Q363_R58_C2', 'Q363_R58_C3', 'Q363_R58_C5', 'Q363_R58_C6', 'Q363_R58_C8', 'Q363_R58_C9']	0.12500000000000003
['Q365_R13_C1']	0.019230769230769235
['Q365_R13_C1', 'Q365_R13_C4']	0.03125
['Q372_R1_C2']	0
['Q372_R1_C2', 'Q372_R1_C6']	0
['Q372_R1_C2', 'Q372_R1_C6', 'Q372_R1_C7']	0
['Q373_R23_C3']	0.07692307692307693
['Q375_R1_C5']	0.014084507042253521
['Q375_R1_C5', 'Q375_R1_C10']	0.007023973918212732
['Q379_R22_C2']	0.09144249661330711
['Q379_R22_C2', 'Q379_R22_C3']	0.20979575736157544
['Q379_R22_C2', 'Q379_R22_C3', 'Q379_R22_C8']	0.12321723280782768
['Q379_R22_C2', 'Q379_R22_C3', 'Q379_R22_C8', 'Q379_R22_C10']	0.06589432925315801
['Q379_R40_C1']	0.029512838396699666
['Q379_R40_C1', 'Q379_R40_C9']	0.06448107336546705
['Q380_R23_C1']	0
['Q380_R23_C1', 'Q380_R23_C3']	0
['Q380_R23_C1', 'Q380_R23_C3', 'Q380_R23_C5']	0
['Q380_R23_C1', 'Q380_R23_C3', 'Q380_R23_C5', 'Q380_R23_C7']	0.09196986029286058
['Q380_R23_C1', 'Q380_R23_C3', 'Q380_R23_C5', 'Q380_R23_C7', 'Q380_R23_C10']	0
['Q380_R25_C1']	0
['Q380_R25_C1', 'Q380_R25_C5']	0
['Q382_R3_C1']	0
['Q382_R3_C1', 'Q382_R3_C2']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5', 'Q382_R3_C6']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5', 'Q382_R3_C6', 'Q382_R3_C7']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5', 'Q382_R3_C6', 'Q382_R3_C7', 'Q382_R3_C8']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5', 'Q382_R3_C6', 'Q382_R3_C7', 'Q382_R3_C8', 'Q382_R3_C9']	0
['Q382_R3_C1', 'Q382_R3_C2', 'Q382_R3_C3', 'Q382_R3_C4', 'Q382_R3_C5', 'Q382_R3_C6', 'Q382_R3_C7', 'Q382_R3_C8', 'Q382_R3_C9', 'Q382_R3_C10']	0
['Q385_R10_C1']	0.05982744768905403
['Q385_R10_C1', 'Q385_R10_C2']	0.044933511337140644
['Q385_R10_C1', 'Q385_R10_C2', 'Q385_R10_C3']	0.07864814417371965
['Q385_R10_C1', 'Q385_R10_C2', 'Q385_R10_C3', 'Q385_R10_C9']	0.058079151575191806
['Q385_R31_C8']	0
['Q385_R31_C8', 'Q385_R31_C10']	0
['Q386_R1_C1']	0.11942188509563156
['Q386_R1_C1', 'Q386_R1_C2']	0.11942188509563156
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3']	0
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4']	0
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5']	0.0909090909090909
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5', 'Q386_R1_C6']	0.10976232721880529
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5', 'Q386_R1_C6', 'Q386_R1_C7']	0
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5', 'Q386_R1_C6', 'Q386_R1_C7', 'Q386_R1_C8']	0.11942188509563156
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5', 'Q386_R1_C6', 'Q386_R1_C7', 'Q386_R1_C8', 'Q386_R1_C9']	0.11942188509563156
['Q386_R1_C1', 'Q386_R1_C2', 'Q386_R1_C3', 'Q386_R1_C4', 'Q386_R1_C5', 'Q386_R1_C6', 'Q386_R1_C7', 'Q386_R1_C8', 'Q386_R1_C9', 'Q386_R1_C10']	0.11942188509563156
['Q386_R19_C1']	0
